"Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escape.End.Time","Escape.Grid.Reference","Escaped.Species","Stage","Age","Average.Weight","Initial.Date.of.Escape","Initial.Number.Escaped","Initial.Escape.Reason","Final.Date.of.Escape","Final.Number.Escaped","Final.Number.Recovered","Final.Escape.Reason","Marine.Scotland.Site.ID","Date.Registered","Site.Name","National.Grid.Reference","Local.Authority","Producing.in.Last.3.Years","Site.Address.1","Site.Address.2","Site.Address.3","Site.Post.Code","Site.Contact.Number","Aquaculture.Type","Water.Type","Health.Surveillance","Easting","Northing","MS.Management.Area","Region","Operator","Species"
"2000369","cloan hatcheries","f","01-nov-00",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","unknown","0.25 - 2 kg",NA,"10000","vandalism - van",NA,"10000",NA,"vandalism - van","fs0606","26-nov-90","westmill fish farm","no204447","perth and kinross","yes","blairgowrie","perthshire","n/a","ph10 7hg","01250 873740","fish","freshwater","medium","320400","744700","not in a management area","tayside","cloan hatcheries ltd","rainbow trout, brown trout and sea trout"
"2000048","kames fish farming ltd","s","10-aug-06","12:00",NA,"ng203512","rainbow trout","fish weighing more than 5 grams","18 months","3.1 kg","14-aug-06","unknown","predator - prd","19-sep-06","8859","0","predator - prd","fs0800","08-mar-93","leinish","ng204511","highland","yes","dunvegan pier","dunvegan","skye","iv55 8wf","01470 521465","fish","seawater","medium","120400","851100","12b - dunvegan","highland","grieg seafood shetland ltd","wrasse, atlantic salmon, lumpsucker"
"2000035","hoghill trout farm ltd","f","12-oct-05","02:00",NA,"ny372894","rainbow trout","fish weighing more than 5 grams","unknown","unknown","13-oct-05","unknown","no actual escape of fish - nes","24-nov-05","0","n/a","no actual escape of fish - nes","fs0822","22-may-02","hoghill fish farm","ny370895","dumfries and galloway","yes","aswing","buccleuch square","langholm dumfries-shire","dg13 0aw","07960 537137","fish","freshwater","medium","337000","589500","not in a management area","dumfries & galloway","hoghill trout farm ltd","rainbow trout, brown trout and sea trout"
"2000232","marine harvest (scotland) ltd","s","28-jun-09","1000","28-jun-09","nf825164","atlantic salmon","grower fish (salmon only)","15 months","2.9 kg","29-jun-09","12000","human error - hum","07-jul-09","10534","0","human error - hum","fs0865","05-dec-95","marulaig bay","nf831163","western isles","yes","lochboisdale","south uist","western isles","hs8 5th","01878 700813","fish","seawater","medium","83100","816300","7b - south uist","western isles","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
"2000292","lakeland unst seawater","s","25-dec-11",NA,"25-dec-11",NA,"atlantic salmon","grower fish (salmon only)","24 months","3.5 kg","27-dec-11","336,000","weather - wth","24-jan-12","336,470","0","weather - wth","fs0871","23-may-96","winna ness","hu599982","shetland","yes","uyeasound","unst","shetland","ze2 9dl","01957 755253","fish","seawater","low","459900","1198200","1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
"2000330","hydro seafoods gsp","s","26-nov-01",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","5.9 kg",NA,"9000","weather - wth",NA,"9000",NA,"weather - wth","fs0875","25-jun-96","walters (east lismore)","nm847400","argyll and bute","yes","south shian","connel","oban, argyll","pa37 1sb","07917 470194","fish","seawater","high","184700","740000","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, lumpsucker, wrasse"
"2000433","scottish sea farms ltd","s","03-nov-14","12pm","03-nov-14","nm822408","atlantic salmon","grower fish (salmon only)","8 sw","1.5kg","15-jul-15","0","no actual escape of fish - nes","24-jul-15","0","0","no actual escape of fish - nes","fs0914","01-jan-98","lismore west","nm822408","argyll and bute","yes","port nan ladaig","lismore","lochlinnhe","pa34 5ul","07799 608411","fish","seawater","high","182200","740800","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","lumpsucker, atlantic salmon, wrasse"
"2000501","the scottish salmon company","s","04-dec-19","13:00","04-dec-19","nb137355","atlantic salmon","grower fish (salmon only)","10 months","2 kg","05-dec-19","0","predator - prd",NA,NA,NA,NA,"fs0927","20-oct-98","kyles of vuia","nb137355","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium","113700","935500","6a - loch roag","western isles","the scottish salmon company","atlantic salmon, wrasse, lumpsucker"
"2000174","fjord seafood scotland farming ltd","s","06-aug-07",NA,"09-aug-07","nb137355","atlantic salmon","grower fish (salmon only)","15 months","4 kg","09-aug-07","1000","hole in net - hol","04-sep-07","1000","0","hole in net - hol","fs0927","20-oct-98","kyles of vuia","nb137355","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium","113700","935500","6a - loch roag","western isles","the scottish salmon company","lumpsucker, wrasse, atlantic salmon"
"2000112","cro lax ltd.","s","24-dec-02","unknown",NA,"hu353434","atlantic salmon","grower fish (salmon only)","9 months","1.6 kg","08-jan-03","unknown","weather - wth","07-feb-03","238,420","0","weather - wth","fs0948","20-apr-99","score holms ","hu355436","shetland","yes","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","high","435500","1143600","3a - sw shetland mainland","shetland","grieg seafood shetland ltd","lumpsucker, atlantic salmon"
"2000453","scottish sea farms ltd","s","25-mar-17","10:00","25-mar-17","ngr490576","wrasse","fish weighing more than 5 grams","not report","60g","25-mar-17","1300","predator - prd","21-apr-17","493","0","predator - prd","fs0964","28-jun-99","bloody bay","nm492577","argyll and bute","yes","taigh solaig","tobermory","isle of mull","pa75 6nr","07471 032212","fish","seawater","medium","149200","757700","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","wrasse, lumpsucker, atlantic salmon"
"2000181","mainstream scotland ltd","s","08-nov-07",NA,NA,"hy288007","atlantic salmon","grower fish (salmon only)","14 months","4 kg","12-nov-07","unknown","no actual escape of fish - nes","06-dec-07","0","0","no actual escape of fish - nes","fs0993","21-mar-00","chalmers hope","hy288009","orkney","yes","lyness","hoy","orkney","kw16 3nt","01856 876101","fish","seawater","medium","328800","1000900","8c - scapa flow","orkney","cooke aquaculture scotland ltd","atlantic salmon, lumpsucker"
"2000099","scottish sea farms ltd","s","22-aug-03","15:40",NA,"nm932418","atlantic salmon","grower fish (salmon only)","18 mths sw","4560g","16-sep-03","50","net failure (not including hole) - net","16-sep-03","50","31","net failure (not including hole) - net","fs1047","22-oct-02","loch creran (d)","nm932418","argyll and bute","no","south shian","connel","oban, argyll","pa37 1sb","07799 608411","fish","seawater","medium","193200","741800","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","lumpsucker, wrasse, atlantic salmon"
"2000182","marine harvest (scotland) ltd","s","29-nov-07","12:00","29-nov-07",NA,"atlantic salmon","grower fish (salmon only)","24 months","4.8 kg","29-nov-07","27,000 approx","unknown - unk","24-dec-07","23,805","15","unknown - unk","fs1084","12-oct-04","isle ewe","ng839888","highland","yes","boor","poolewe","ross-shire","iv22 2lj","01445 781245","fish","seawater","medium","183900","888800","10c - ewe","highland","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
"2000260","dawnfresh farming ltd","s","08-sep-09",NA,"08-sep-09",NA,"rainbow trout","fish weighing more than 5 grams","24 months","3 kg","08-sep-09","unknown","hole in net - hol","06-oct-09","523","0","hole in net - hol","fs1112","27-jun-08","etive 4","nm991340","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","medium","199100","734000","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000350","scottish sea farms ltd","s","05-jun-13","16:00","05-jun-13","hu483604","atlantic salmon","grower fish (salmon only)","2012gs0","850g","06-jun-13","unknown","hole in net - hol","09-sep-13","823","0","hole in net - hol","fs1121","20-apr-09","bight of bellister, dury voe","hu494608","shetland","yes","dury","n/a","shetland","ze2 9qd","01595 881002","fish","seawater","medium","449400","1160800","2a - vidlin voe, dury voe, w whalsay","shetland","scottish sea farms ltd","wrasse, lumpsucker, atlantic salmon"
"2000471","marine harvest (scotland) ltd","s","08-mar-18",NA,"08-mar-18","nr819409","atlantic salmon","grower fish (salmon only)","12 months","850g","12-mar-18","0","hole in net - hol","16-apr-18","0","n/a","hole in net - hol","fs1176","23-mar-10","eilean grianain","nr816412","argyll and bute","yes","marine harvest (scotland) ltd","the red shed","carradale argyll","pa28 6sb","01397 715032","fish","seawater","low","181600","641200","19c - e kintyre","strathclyde","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
"2000309","marine harvest (scotland) ltd","s","01-mar-13","10:35","01-mar-13","nf759032","atlantic salmon","grower fish (salmon only)","11 months","3kg","04-mar-13","~10","hole in net - hol","15-apr-13","10","0","hole in net - hol","fs1261","23-feb-12","hellisay","nf759032","western isles","yes","sound of hellisay salmon farm","ardveenish north bay","isle of barra western isles","hs9 5ya","01871 890701","fish","seawater","low","75900","803200","7c - barra","western isles","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
"2000448","the scottish salmon company","s","26-nov-16","15:00","26-nov-16","ng189927","atlantic salmon","grower fish (salmon only)","14 month","2289g","28-nov-16","unknown","hole in net - hol","08-dec-16","0","0","no actual escape of fish - nes","fs1277","12-sep-13","reibinish","ng189927","western isles","yes","meavag pier","isle of harris","western isles","n/a","01546 602172","fish","seawater","medium","118900","892700","5b - se lewis, e harris","western isles","the scottish salmon company","lumpsucker, wrasse, atlantic salmon"
"2000414","college mill trout farm","f","07-nov-14","01:00","07-nov-14","no067259","rainbow trout","fish weighing more than 5 grams","5 months","20-25g","07-nov-14","30-50","flooding - fld","21-nov-14","0","0","flooding - fld","fs0052","17-aug-73","college mill","no067259","perth and kinross","yes","college mill trout farm","almondbank","perth","ph1 3jy","01738 583706","fish","freshwater","medium","306700","725900","not in a management area","tayside","college mill trout farm","rainbow trout, brown trout and sea trout"
"2000407","dawnfresh farming ltd","f","15-may-14",NA,NA,"nn620240","rainbow trout","fish weighing more than 5 grams","20 months","3.9kg","16-may-14","unknown","vandalism - van","12-jun-14","4","04-may","vandalism - van","fs0180","01-sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low","262000","724000","not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
"2000288","dawnfresh farming ltd","f","17-aug-11","12:00","18-aug-11",NA,"rainbow trout","fish weighing more than 5 grams","12 months","390 g","18-aug-11","unknown","vandalism - van","09-sep-11","7,371","0","vandalism - van","fs0180","01-sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low","262000","724000","not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
"2000081","marine harvest (scotland) ltd","s","01-sep-04",NA,NA,"nm690395","atlantic salmon","grower fish (salmon only)","18 months","4 kg","09-sep-04","unknown","equipment damage - eqd","15-sep-04","320","0","equipment damage - eqd","fs0209","01-dec-88","scallastle","nm684396","argyll and bute","yes","scallastle bay","garmony","isle of mull","pa65 6ay","07799 608411","fish","seawater","medium","168400","739600","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, wrasse, lumpsucker"
"2000366","marine harvest (scotland) ltd","s","15-sep-00",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","1 kg",NA,"300","equipment wear and tear - eqw",NA,"235","65","equipment wear and tear - eqw","fs0237","21-oct-85","gorsten","nn061706","highland","yes","gorsten","ardgour","fort william, inverness-shire","ph33 7ah","07425 621294","fish","seawater","high","206100","770600","15b - linnhe, firth of lorne, sound of mull and loch sunart","highland","mowi scotland ltd","lumpsucker, wrasse, atlantic salmon"
"2000299","dawnfresh farming ltd","f","28-may-12","16:00","15-jun-12",NA,"rainbow trout","fish weighing more than 5 grams","12 months","415 g","29-may-12","3,056","human error - hum","15-jun-12","3056","0","human error - hum","fs0260","11-dec-85","braevallich farm","nm955080","argyll and bute","yes","braevallich farm","by dalmally","argyll","pa33 1bu","01866 844339","fish","freshwater","low","195500","708000","not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000224","dawnfresh farming ltd","f","05-may-09",NA,"05-may-09","nn076266","rainbow trout","fish weighing more than 5 grams","6 months","60g","07-may-09","700","human error - hum","07-may-09","700","0","human error - hum","fs0268","01-jan-78","tervine","nn080264","argyll and bute","yes","tervine, kilchrenan","taynuilt","argyll","pa35 1he","01866 833220","fish","freshwater","low","208000","726400","not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000133","hebridean smolts ltd","f","28-nov-06","11:00","28-nov-06","nf822433","atlantic salmon","salmon fresh water stages","12 months","30 g","07-dec-06","0","no actual escape of fish - nes","05-dec-06","0","n/a","no actual escape of fish - nes","fs0398","01-dec-89","clachan hatchery","nf822433","western isles","yes","clachan hatchery","loch carnan, south uist","western isles","hs8 5pd","01870 610358","fish","freshwater","low","82200","843300","not in a management area","western isles","hebridean smolts ltd","atlantic salmon"
"2000325","shetland norse fish farm ltd.","s","01-mar-01",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","2.5 kg",NA,"9000","equipment damage - eqd",NA,"9000",NA,"equipment damage - eqd","fs0407","01-jan-89","wick of vatsetter","hu534902","shetland","yes","yell shorebase","mid yell","shetland","ze2 9bn","01856 876101","fish","seawater","low","453400","1190200","1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","atlantic salmon, lumpsucker"
"2000095","marine harvest (scotland) ltd","s","15-dec-03","unknown",NA,"ng978960","atlantic salmon","grower fish (salmon only)","3wks sw","106 g","17-dec-03","unknown","no actual escape of fish - nes","03-oct-04","0","n/a","no actual escape of fish - nes","fs0422","01-jan-90","stattic point","ng978960","highland","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,"197800","896000",NA,"highland","mowi scotland ltd","atlantic salmon"
"2000098","marine harvest (scotland) ltd.","s","30-sep-03","14:30",NA,"ns044292","atlantic salmon","grower fish (salmon only)","20 mths sw","4 kg","30-sep-03","1","human error - hum","13-oct-03","1","0","human error - hum","fs0423","01-jan-88","lamlash","ns044292","north ayrshire","yes","kingscross","by brodick","isle of arran","ka27 8rg","01546 602172","fish","seawater","low","204400","629200","20 - arran","strathclyde","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
"2000040","kames fish farming ltd","f","24-apr-06","17:00",NA,"nn762442","rainbow trout","fish weighing more than 5 grams","22 months","2.8 kg","11-may-06","0","no actual escape of fish - nes","23-may-06","0 (13 dead)","7","no actual escape of fish - nes","fs0432","01-jul-80","loch tay","nn762442","perth and kinross","yes","loch tay fish farm","remony estate","acharn, perthshire","ph15 2hp","01852 200286","fish","freshwater","low","276200","744200","not in a management area","tayside","kames fish farming ltd","rainbow trout"
"2000310","kames fish farming ltd","s","20-mar-13","16:00","20-mar-13","nm824117","halibut","fish weighing more than 5 grams","3 yrs old","1.6 kg","21-mar-13","7136","predator - prd","01-apr-13","6957","2","predator - prd","fs0462","01-jan-83","kames bay (east)","nm824117","argyll and bute","yes","kilmelford","oban","argyll","pa34 4xa","01852 200286","fish","seawater","medium","182400","711700","16d - seil sound to loch craignish","strathclyde","kames fish farming ltd","rainbow trout"
"2000153","marine harvest (scotland) ltd","s","21-mar-07","12:00","21-mar-07","ng186978","atlantic salmon","grower fish (salmon only)","11 months","1.44 kg","22-mar-07","not known","hole in net - hol","23-apr-07","18,500","1,900","hole in net - hol","fs0502","25-may-93","scotasay","ng190979","western isles","yes","cuddy point","scalpay","isle of harris","hs4 3yd","01859 540443","fish","seawater","high","119000","897900","5b - se lewis, e harris","western isles","mowi scotland ltd","wrasse, atlantic salmon, lumpsucker"
"2000129","murray seafoods ltd","s","28-jul-06",NA,NA,"ns094693","atlantic salmon","grower fish (salmon only)","15 months","3.4 kg","03-nov-06","suspected","human error - hum","01-dec-06","2,981","0","human error - hum","fs0559","16-oct-85","ardyne","ns094693","argyll and bute","yes","toward","dunoon","argyll","pa23 7uj","01546 602172","fish","seawater","medium","209400","669300","19b - kyles of bute","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
"2000073","pan fish scotland ltd.","s","07-jan-05",NA,NA,"ng876365","atlantic salmon","grower fish (salmon only)","2 months","150-200g","07-jan-05","40,000","weather - wth","24-jan-05","40,000","0","weather - wth","fs0570","17-oct-85","strome","ng876365","highland","yes","dunosdale","lochcarron","ross-shire","iv54 8yh","01546 602172","fish","seawater","medium","187600","836500","14a - carron, kishorn, alsh, duich","highland","the scottish salmon company","lumpsucker, atlantic salmon, wrasse"
"2000032","landcatch natural selection ltd","f","08-apr-06","10:00",NA,"nr735722","atlantic salmon","grower fish (salmon only)","12 months","100 g","10-apr-06","11,000","transfer pipe failure - trp","02-jun-06","4193","0","transfer pipe failure - trp","fs0575","01-jan-95","ormsary smolt unit","nr735722","argyll and bute","yes","ormsary","lochgilphead","argyll","pa31 8pe","01880 770720","fish","freshwater","medium","173500","672200","not in a management area","strathclyde","landcatch natural selection ltd","atlantic salmon"
"2000374","cloan hatcheries ltd.","f","20-may-98",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","unknown","unknown",NA,"unknown","unknown - unk",NA,"unknown",NA,"unknown - unk","fs0606","26-nov-90","westmill fish farm","no204447","perth and kinross","yes","blairgowrie","perthshire","n/a","ph10 7hg","01250 873740","fish","freshwater","medium","320400","744700","not in a management area","tayside","cloan hatcheries ltd","brown trout and sea trout, rainbow trout"
"2000300","loch duart ltd","s","30-may-12","2pm","30-may-12",NA,"atlantic salmon","grower fish (salmon only)","27 months","2.4 kg","30-may-12","approx 2000","predator - prd","20-jun-12","8,700","0","predator - prd","fs0621","09-jan-91","loch a chairn bhain","nc198335","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low","219800","933500","9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","lumpsucker, wrasse, atlantic salmon"
"2000243","mainstream scotland ltd","s","09-aug-09","11:00",NA,NA,"atlantic salmon","grower fish (salmon only)","16 months","450 grams","09-aug-09","0","no actual escape of fish - nes","07-sep-09","0","0","no actual escape of fish - nes","fs0656","10-sep-91","djubawick","hu557933","shetland","yes","yell shorebase","mid yell","shetland","ze2 9bn","01856 876101","fish","seawater","low","455700","1193300","1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
"2000165","scottish sea farms ltd","s","09-apr-07","8.45","09-apr-07","nm835307","atlantic salmon","grower fish (salmon only)","13 months","2.5 kg","04-jun-07","0","no actual escape of fish - nes","15-jul-07","0","0","no actual escape of fish - nes","fs0663","04-sep-91","kerrera b","nm835307","argyll and bute","yes","south shian","connel","oban, argyll","pa37 1sb","07799 608411","fish","seawater","medium","183500","730700","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, wrasse, lumpsucker"
"2000335","ardvar salmon ltd.","s","18-jan-00",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","unknown","1.6 kg",NA,"11237","weather - wth",NA,"11237",NA,"weather - wth","fs0671","16-sep-91","outer bay (loch droighniche) ","nc164344","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low","216400","934400","9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","lumpsucker, atlantic salmon, wrasse"
"2000358","selcoth fisheries ltd","f","01-apr-00",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","1999","100 g",NA,"3500","human error - hum",NA,"3500",NA,"human error - hum","fs0680","19-aug-91","new farm","nt132070","dumfries and galloway","yes","selcoth","moffat","dumfriesshire","dg10 9lg","01683 220509","fish","freshwater","medium","313200","607000","not in a management area","dumfries & galloway","selcoth fisheries ltd","rainbow trout"
"2000144","hebridean smolts ltd","f","23-jan-07",NA,"23-jan-07","nf804435","atlantic salmon","salmon fresh water stages","12 months","40 g","13-feb-07","0","no actual escape of fish - nes","13-feb-07","0","n/a","no actual escape of fish - nes","fs0726","18-oct-91","loch druim an iasgair","nf804435","western isles","no","n/a",NA,NA,NA,NA,"fish","freshwater",NA,"80400","843500",NA,"western isles","hebridean smolts ltd","atlantic salmon"
"2000489","the scottish salmon company","f","25-apr-19",NA,"25-apr-19","ng085885","atlantic salmon","salmon fresh water stages","14mths","~60g","02-may-19","tbc","equipment damage - eqd","05-jun-19","4465","0","equipment damage - eqd","fs0737","20-dec-91","loch huamavat","ng085885","western isles","yes","by finsbay","isle of harris","n/a","hs3 3jd","01546 602172","fish","freshwater","low","108500","888500","not in a management area","western isles","the scottish salmon company","atlantic salmon"
"2000280","kames fish farming ltd","f","19-feb-11","15:00","19-feb-11","nm866121","atlantic salmon","salmon fresh water stages","12 months","90grams","21-feb-11","1500","human error - hum","18-mar-11","1500","0","human error - hum","fs0776","01-mar-87","loch nan losghainn mhor","nm866120","argyll and bute","yes","kilmelford","argyll","n/a","pa35 1hj","01852 200286","fish","freshwater","low","186600","712000","not in a management area","strathclyde","kames fish farming ltd","atlantic salmon"
"2000329","orkney sea farms ltd","s","15-nov-01",NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2001 s1/2","45 g",NA,"4500","human error - hum",NA,"4500",NA,"human error - hum","fs0813","15-jan-99","puldrite","hy425185","orkney","yes","orkney regional office","scapa","orkney","kw15 1sd","01856 898033","fish","seawater","medium","342500","1018500","8b - central orkney","orkney","scottish sea farms ltd","atlantic salmon"
"2000436","the scottish salmon company","s","14-oct-15","12:30","14-oct-15","12:30","atlantic salmon","grower fish (salmon only)","13 months","3kg","15-oct-15","1","human error - hum","15-oct-15","1","0","human error - hum","fs0839","01-aug-94","geasgill","nm435377","argyll and bute","yes","ulva ferry","isle of mull","argyll","pa73 6ly","01546 602172","fish","seawater","medium","143500","737700","16a - tuath, na keal","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
"2000027","mainland salmon ltd","s","15-mar-06","unknown",NA,"hy465278","atlantic salmon","grower fish (salmon only)","10 months","1.8 kg","15-mar-06","unknown","hole in net - hol","02-may-06","2019","0","predator - prd","fs1020","09-may-01","bay of vady","hy465278","orkney","yes","rousay","orkney","n/a","kw17 2pr","01856 876101","fish","seawater","low","346500","1027800","8b - central orkney","orkney","cooke aquaculture scotland ltd","atlantic salmon, lumpsucker"
"2000248","lighthouse caledonia ltd","s","13-sep-09",NA,NA,"ns081724","atlantic salmon","grower fish (salmon only)","17 months","722 g","14-sep-09","58,880","hole in net - hol","13-oct-09","58,880","0","hole in net - hol","fs1056","10-mar-03","strone point","ns080724","argyll and bute","yes","toward","dunoon","argyll","pa23 7uj","01546 602172","fish","seawater","medium","208000","672400","19b - kyles of bute","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
"2000478","dawnfresh farming ltd","s","09-aug-18",NA,"09-aug-18","nn026331","rainbow trout","fish weighing more than 5 grams","18 months","1.1kg","09-aug-18","unknown","hole in net - hol","03-sep-18","175","100","hole in net - hol","fs1067","09-sep-03","inverawe (east) etive 2","nn026331","argyll and bute","no","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","high","202600","733100","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000238","marine harvest (scotland) ltd","s","09-jul-09","11:00","09-jul-09","nf979738","atlantic salmon","grower fish (salmon only)","20 months","5.8 kg","10-jul-09","315","hole in net - hol","21-jul-09","315","0","hole in net - hol","fs1083","08-sep-04","groatay","nf977739","western isles","yes","hoebeg cheesebay","loch maddy","north uist","hs6 5at","01876 500816","fish","seawater","medium","97700","873900","5c - e north uist","western isles","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
"2000406","marine harvest (scotland) ltd","s","05-feb-14",NA,"05-feb-14","ng839888","atlantic salmon","grower fish (salmon only)","post smolt","185g","04-apr-14","0","weather - wth","04-apr-14","0","n/a","weather - wth","fs1084","12-oct-04","isle ewe","ng839888","highland","yes","boor","poolewe","ross-shire","iv22 2lj","01445 781245","fish","seawater","medium","183900","888800","10c - ewe","highland","mowi scotland ltd","lumpsucker, wrasse, atlantic salmon"
"2000514","the scottish salmon company","s","24-mar-20",NA,"24-mar-20","nb193361","atlantic salmon","grower fish (salmon only)","13 months ","3.6kg","25-mar-20","0","predator - prd","25-mar-20","0","0","predator - prd","fs1091","30-nov-05","vacasay","nb193361","western isles","yes","breasclete pier","breasclete","isle of lewis","hs2 9ed","01546 602172","fish","seawater","medium","119300","936100","6a - loch roag","western isles","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
"2000230","dawnfresh farming ltd","s","17-jun-09",NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","24 months","3 kg","17-jun-09","unknown","unknown - unk","17-jun-09","unknown",NA,"unknown - unk","fs1101","09-jan-07","etive 3 (port na mine)","nn033331","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","low","203300","733100","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000493","the scottish salmon company","s","03-jun-19",NA,"03-jun-19","nb126343","atlantic salmon","grower fish (salmon only)","6 months","~1.0 kg","04-sep-19","0","predator - prd","04-sep-19","0","none – n/a no loss","predator - prd","fs1103","07-mar-07","vuia mor","nb126343","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium","112600","934300","6a - loch roag","western isles","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
"2000495","the scottish salmon company","s","01-sep-19",NA,"01-sep-19","nb126343","atlantic salmon","grower fish (salmon only)","9 months","1.4 kg","02-sep-19","0","predator - prd","04-sep-19","0","none - n/a no loss","predator - prd","fs1103","07-mar-07","vuia mor","nb126343","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium","112600","934300","6a - loch roag","western isles","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
"2000409","marine harvest (scotland) ltd","f","26-aug-14",NA,"26-aug-14","nh221016","atlantic salmon","salmon fresh water stages","7 months","post smolt","27-aug-14","1","human error - hum","27-aug-14","1","0","human error - hum","fs1104","05-jun-07","laddie wood, loch garry","nh221016","highland","yes","ardochy","glengarry","inverness-shire","ph35 4hr","01809 511234","fish","freshwater","low","222100","801600","not in a management area","highland","mowi scotland ltd","atlantic salmon"
"2000252","dawnfresh farming ltd","s","17-jun-09",NA,"06-oct-09",NA,"rainbow trout","fish weighing more than 5 grams","24 months","3 kg","17-jun-09","523","hole in net - hol","06-oct-09","523","0","hole in net - hol","fs1112","27-jun-08","etive 4","nm991340","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","medium","199100","734000","15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
"2000450","marine harvest (scotland) ltd","s","12-nov-16","11:30","12-nov-16","nf984754","atlantic salmon","grower fish (salmon only)","13 months","4.879kg","14-nov-16","50","human error - hum","19-dec-16","50","0","human error - hum","fs1122","14-may-09","grey horse channel","nf984754","western isles","yes","hoebeg cheesebay","loch maddy","north uist","hs6 5at","01876 500816","fish","seawater","medium","98400","875400","5c - e north uist","western isles","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
