"Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escape.End.Time","Escape.Grid.Reference","Escaped.Species","Stage","Age","Average.Weight","Initial.Date.of.Escape","Initial.Number.Escaped","Initial.Escape.Reason","Final.Date.of.Escape","Final.Number.Escaped","Final.Number.Recovered","Final.Escape.Reason","Marine.Scotland.Site.ID","Date.Registered","Site.Name","National.Grid.Reference","Local.Authority","Producing.in.Last.3.Years","Site.Address.1","Site.Address.2","Site.Address.3","Site.Post.Code","Site.Contact.Number","Aquaculture.Type","Water.Type","Health.Surveillance","Easting","Northing","MS.Management.Area","Region","Operator","Species"
2000335,"ardvar salmon ltd.","s",2000-01-18,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","unknown","1.6 kg",NA,"11237","weather - wth",NA,"11237",NA,"weather - wth","fs0671","16-Sep-91","outer bay (loch droighniche) ","nc164344","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low",216400,934400,"9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","lumpsucker, atlantic salmon, wrasse"
2000358,"selcoth fisheries ltd","f",2000-04-01,NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","1999","100 g",NA,"3500","human error - hum",NA,"3500",NA,"human error - hum","fs0680","19-Aug-91","new farm","nt132070","dumfries and galloway","yes","selcoth","moffat","dumfriesshire","dg10 9lg","01683 220509","fish","freshwater","medium",313200,607000,"not in a management area","dumfries & galloway","selcoth fisheries ltd","rainbow trout"
2000144,"hebridean smolts ltd","f",2007-01-23,NA,"23-Jan-07","nf804435","atlantic salmon","salmon fresh water stages","12 months","40 g","13-Feb-07","0","no actual escape of fish - nes","13-Feb-07","0","n/a","no actual escape of fish - nes","fs0726","18-Oct-91","loch druim an iasgair","nf804435","western isles","no","n/a",NA,NA,NA,NA,"fish","freshwater",NA,80400,843500,NA,"western isles","hebridean smolts ltd","atlantic salmon"
2000489,"the scottish salmon company","f",2019-04-25,NA,"25-Apr-19","ng085885","atlantic salmon","salmon fresh water stages","14mths","~60g","02-May-19","tbc","equipment damage - eqd","05-Jun-19","4465","0","equipment damage - eqd","fs0737","20-Dec-91","loch huamavat","ng085885","western isles","yes","by finsbay","isle of harris","n/a","hs3 3jd","01546 602172","fish","freshwater","low",108500,888500,"not in a management area","western isles","the scottish salmon company","atlantic salmon"
2000280,"kames fish farming ltd","f",2011-02-19,"15:00","19-Feb-11","nm866121","atlantic salmon","salmon fresh water stages","12 months","90grams","21-Feb-11","1500","human error - hum","18-Mar-11","1500","0","human error - hum","fs0776","01-Mar-87","loch nan losghainn mhor","nm866120","argyll and bute","yes","kilmelford","argyll","n/a","pa35 1hj","01852 200286","fish","freshwater","low",186600,712000,"not in a management area","strathclyde","kames fish farming ltd","atlantic salmon"
2000329,"orkney sea farms ltd","s",2001-11-15,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2001 s1/2","45 g",NA,"4500","human error - hum",NA,"4500",NA,"human error - hum","fs0813","15-Jan-99","puldrite","hy425185","orkney","yes","orkney regional office","scapa","orkney","kw15 1sd","01856 898033","fish","seawater","medium",342500,1018500,"8b - central orkney","orkney","scottish sea farms ltd","atlantic salmon"
2000436,"the scottish salmon company","s",2015-10-14,"12:30","14-Oct-15","12:30","atlantic salmon","grower fish (salmon only)","13 months","3kg","15-Oct-15","1","human error - hum","15-Oct-15","1","0","human error - hum","fs0839","01-Aug-94","geasgill","nm435377","argyll and bute","yes","ulva ferry","isle of mull","argyll","pa73 6ly","01546 602172","fish","seawater","medium",143500,737700,"16a - tuath, na keal","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
2000027,"mainland salmon ltd","s",2006-03-15,"NA",NA,"hy465278","atlantic salmon","grower fish (salmon only)","10 months","1.8 kg","15-Mar-06","unknown","hole in net - hol","02-May-06","2019","0","predator - prd","fs1020","09-May-01","bay of vady","hy465278","orkney","yes","rousay","orkney","n/a","kw17 2pr","01856 876101","fish","seawater","low",346500,1027800,"8b - central orkney","orkney","cooke aquaculture scotland ltd","atlantic salmon, lumpsucker"
2000248,"lighthouse caledonia ltd","s",2009-09-13,NA,NA,"ns081724","atlantic salmon","grower fish (salmon only)","17 months","722 g","14-Sep-09","58,880","hole in net - hol","13-Oct-09","58,880","0","hole in net - hol","fs1056","10-Mar-03","strone point","ns080724","argyll and bute","yes","toward","dunoon","argyll","pa23 7uj","01546 602172","fish","seawater","medium",208000,672400,"19b - kyles of bute","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
2000478,"dawnfresh farming ltd","s",2018-08-09,NA,"09-Aug-18","nn026331","rainbow trout","fish weighing more than 5 grams","18 months","1.1kg","09-Aug-18","unknown","hole in net - hol","03-Sep-18","175","100","hole in net - hol","fs1067","09-Sep-03","inverawe (east) etive 2","nn026331","argyll and bute","no","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","high",202600,733100,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
2000238,"marine harvest (scotland) ltd","s",2009-07-09,"11:00","09-Jul-09","nf979738","atlantic salmon","grower fish (salmon only)","20 months","5.8 kg","10-Jul-09","315","hole in net - hol","21-Jul-09","315","0","hole in net - hol","fs1083","08-Sep-04","groatay","nf977739","western isles","yes","hoebeg cheesebay","loch maddy","north uist","hs6 5at","01876 500816","fish","seawater","medium",97700,873900,"5c - e north uist","western isles","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
2000406,"marine harvest (scotland) ltd","s",2014-02-05,NA,"05-Feb-14","ng839888","atlantic salmon","grower fish (salmon only)","post smolt","185g","04-Apr-14","0","weather - wth","04-Apr-14","0","n/a","weather - wth","fs1084","12-Oct-04","isle ewe","ng839888","highland","yes","boor","poolewe","ross-shire","iv22 2lj","01445 781245","fish","seawater","medium",183900,888800,"10c - ewe","highland","mowi scotland ltd","lumpsucker, wrasse, atlantic salmon"
2000514,"the scottish salmon company","s",2020-03-24,NA,"24-Mar-20","nb193361","atlantic salmon","grower fish (salmon only)","13 months ","3.6kg","25-Mar-20","0","predator - prd","25-Mar-20","0","0","predator - prd","fs1091","30-Nov-05","vacasay","nb193361","western isles","yes","breasclete pier","breasclete","isle of lewis","hs2 9ed","01546 602172","fish","seawater","medium",119300,936100,"6a - loch roag","western isles","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
2000230,"dawnfresh farming ltd","s",2009-06-17,NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","24 months","3 kg","17-Jun-09","unknown","unknown - unk","17-Jun-09","unknown",NA,"unknown - unk","fs1101","09-Jan-07","etive 3 (port na mine)","nn033331","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","low",203300,733100,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
2000493,"the scottish salmon company","s",2019-06-03,NA,"03-Jun-19","nb126343","atlantic salmon","grower fish (salmon only)","6 months","~1.0 kg","04-Sep-19","0","predator - prd","04-Sep-19","0","none – n/a no loss","predator - prd","fs1103","07-Mar-07","vuia mor","nb126343","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium",112600,934300,"6a - loch roag","western isles","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
2000495,"the scottish salmon company","s",2019-09-01,NA,"01-Sep-19","nb126343","atlantic salmon","grower fish (salmon only)","9 months","1.4 kg","02-Sep-19","0","predator - prd","04-Sep-19","0","none - n/a no loss","predator - prd","fs1103","07-Mar-07","vuia mor","nb126343","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium",112600,934300,"6a - loch roag","western isles","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
2000409,"marine harvest (scotland) ltd","f",2014-08-26,NA,"26-Aug-14","nh221016","atlantic salmon","salmon fresh water stages","7 months","post smolt","27-Aug-14","1","human error - hum","27-Aug-14","1","0","human error - hum","fs1104","05-Jun-07","laddie wood, loch garry","nh221016","highland","yes","ardochy","glengarry","inverness-shire","ph35 4hr","01809 511234","fish","freshwater","low",222100,801600,"not in a management area","highland","mowi scotland ltd","atlantic salmon"
2000252,"dawnfresh farming ltd","s",2009-06-17,NA,"06-Oct-09",NA,"rainbow trout","fish weighing more than 5 grams","24 months","3 kg","17-Jun-09","523","hole in net - hol","06-Oct-09","523","0","hole in net - hol","fs1112","27-Jun-08","etive 4","nm991340","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","medium",199100,734000,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
2000450,"marine harvest (scotland) ltd","s",2016-11-12,"11:30","12-Nov-16","nf984754","atlantic salmon","grower fish (salmon only)","13 months","4.879kg","14-Nov-16","50","human error - hum","19-Dec-16","50","0","human error - hum","fs1122","14-May-09","grey horse channel","nf984754","western isles","yes","hoebeg cheesebay","loch maddy","north uist","hs6 5at","01876 500816","fish","seawater","medium",98400,875400,"5c - e north uist","western isles","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
2000511,"mowi scotland ltd","s",2020-02-02,"NA","02-Feb-20","nr816412","atlantic salmon","grower fish (salmon only)","6 months s","1.5 kg","19-Mar-20","0","equipment damage - eqd","23-Mar-20","0","n/a","equipment damage - eqd","fs1176","23-Mar-10","eilean grianain","nr816412","argyll and bute","yes","marine harvest (scotland) ltd","the red shed","carradale argyll","pa28 6sb","01397 715032","fish","seawater","low",181600,641200,"19c - e kintyre","strathclyde","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
2000481,"mowi scotland ltd","s",2018-11-12,NA,"18-Dec-18","nf759032","atlantic salmon","grower fish (salmon only)","19 months","1.1","13-Nov-18","0","hole in net - hol","18-Dec-18","24,752","0","hole in net - hol","fs1261","23-Feb-12","hellisay","nf759032","western isles","yes","sound of hellisay salmon farm","ardveenish north bay","isle of barra western isles","hs9 5ya","01871 890701","fish","seawater","low",75900,803200,"7c - barra","western isles","mowi scotland ltd","atlantic salmon, lumpsucker, wrasse"
2000326,"hydro seafoods gsp","s",2001-10-15,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2001 s1","1 kg",NA,"unknown","predator - prd",NA,"unknown",NA,"predator - prd","fs0694","19-Sep-91","fishnish (b)","nm652426","argyll and bute","yes","fishnish","isle of mull","argyll","n/a","07799 608411","fish","seawater","medium",165200,742600,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, wrasse, lumpsucker"
2000412,"the scottish salmon company","s",2014-11-02,"14:30","02-Nov-14","nr998980","atlantic salmon","grower fish (salmon only)","12 months","2890g","03-Nov-14","4,000","hole in net - hol","05-Nov-14","2090","0","hole in net - hol","fs0698","07-Aug-91","quarry point","nr998980","argyll and bute","yes","crarae","furnace","argyll","pa32 8ya","01546 602172","fish","seawater","medium",199800,698000,"19a - fyne","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
2000085,"balta island seafare ltd","s",2004-08-11,NA,"13-Aug-04","hp658080","atlantic salmon","grower fish (salmon only)","24mths sw ","8-10 kg","16-Aug-04","400","predator - prd","16-Aug-04","400","0","predator - prd","fs0717","16-Oct-91","balta isle","hp657082","shetland","yes","uyeasound","unst","shetland","ze2 9dl","01957 755253","fish","seawater","medium",465700,1208200,"1a - e unst","shetland","cooke aquaculture scotland ltd","atlantic salmon"
2000282,"balta island seafare ltd","s",2011-05-24,NA,"30-May-11",NA,"atlantic salmon","grower fish (salmon only)","12 months ","1kg","30-May-11","6,000","predator - prd","10-Jun-11","6,000","0","predator - prd","fs0717","16-Oct-91","balta isle","hp657082","shetland","yes","uyeasound","unst","shetland","ze2 9dl","01957 755253","fish","seawater","medium",465700,1208200,"1a - e unst","shetland","cooke aquaculture scotland ltd","atlantic salmon"
2000125,"wester ross fisheries ltd","s",2006-10-27,"10:00",NA,"nh103995","atlantic salmon","grower fish (salmon only)","9 months","100 g","30-Oct-06","handful","human error - hum","13-Nov-06","10","0","human error - hum","fs0056","20-Apr-79","ardmair","nh103995","highland","yes","ardmair","ullapool","ross-shire","iv26 2tn","01854 612121","fish","seawater","low",210300,899500,"10b - loch broom","highland","wester ross fisheries ltd","lumpsucker, wrasse, atlantic salmon"
2000119,"loch duart ltd","s",2002-06-04,"10:00",NA,"nc153406","atlantic salmon","grower fish (salmon only)","13 months ","2.34 kg","05-Jun-02","8,147","chafe/ snag - cha","10-Jun-02","8,147","0","chafe/ snag - cha","fs0067","26-Aug-91","badcall bay","nc153406","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low",215300,940600,"9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","wrasse, atlantic salmon, lumpsucker"
2000103,"loch duart ltd","s",2003-08-12,NA,NA,"nc165379","atlantic salmon","grower fish (salmon only)","4 mths sw","300 g","14-Aug-03","18,000","hole in net - hol","12-Sep-03","18416","0","hole in net - hol","fs0068","01-Jun-94","calva bay (calbha beag)","nc165379","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low",216500,937900,"9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","atlantic salmon, lumpsucker, wrasse"
2000421,"hebridean smolts ltd","f",2015-04-07,NA,"07-Apr-15",NA,"atlantic salmon","salmon fresh water stages","14 months","60g","25-May-15","unknown","no actual escape of fish - nes","05-Jun-15","0","0","predator - prd","fs0627","01-Jan-88","loch a'clachan","nf761293","western isles","yes","clachan hatchery","loch carnan, south uist","western isles","hs8 5pd","01870 610358","fish","freshwater","low",76100,829300,"not in a management area","western isles","hebridean smolts ltd","atlantic salmon"
2000070,"kames fish farming ltd","f",2005-05-14,"12:00","16-May-05","nn190847","rainbow trout","fish weighing more than 5 grams","unknown","unknown","16-May-05","unknown","no actual escape of fish - nes","22-Jun-05","0","n/a","no actual escape of fish - nes","fs0150","11-Jun-96","loch lochy","nn193853","highland","yes","gairlochy","fort william","highland","ph34 4eq","01397 712503","fish","freshwater","medium",219300,785300,"not in a management area","highland","mowi scotland ltd","atlantic salmon"
2000393,"drummond fish farms ltd.","f",1999-12-01,NA,NA,NA,"rainbow trout","fish weighing more than 5 grams",NA,"200 g",NA,"16,500","weather - wth",NA,"16, 500",NA,"weather - wth","fs0180","01-Sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low",262000,724000,"not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
2000162,"drummond fish farms","f",2007-05-21,"NA","21-May-07","nn620240","rainbow trout","fish weighing more than 5 grams","13 months","120 g","29-May-07","5000","predator - prd","09-Jul-07","5900","0","predator - prd","fs0180","01-Sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low",262000,724000,"not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
2000066,"north uist fisheries ltd","f",2005-01-11,"12:00",NA,"nf906685","atlantic salmon","grower fish (salmon only)","unknown","unknown","17-Jan-05","18,000","weather - wth","08-Feb-05","17,614","0","weather - wth","fs0195","09-May-87","loch geireann","nf906685","western isles","yes","langass hatchery","lochmaddy","isle of north uist, western isles","hs6 5ha","01546 602172","fish","freshwater","low",90600,868500,"not in a management area","western isles","the scottish salmon company","atlantic salmon, brown trout and sea trout"
2000220,"dawnfresh farming ltd","s",2009-01-29,NA,"29-Jan-09","nm972347","rainbow trout","fish weighing more than 5 grams","19 months","2.2 kg","29-Jan-09","unknown","predator - prd","23-Feb-09","4671","89","predator - prd","fs0197","23-Apr-93","ardchattan bay","nm973347","argyll and bute","no","n/a",NA,NA,NA,NA,"fish","seawater","high",197300,734700,NA,"strathclyde","dawnfresh farming ltd","rainbow trout"
2000360,"marine harvest (scotland) ltd","s",2000-05-17,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","1999 s1","3 kg",NA,"unknown","human error - hum",NA,"unknown",NA,"human error - hum","fs0205","09-Oct-94","sunart","nm785602","highland","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,178500,760200,NA,"highland","mowi scotland ltd","atlantic salmon"
2000462,"marine harvest (scotland) ltd","s",2017-11-01,"09:50","01-Nov-17","nm732608","atlantic salmon","grower fish (salmon only)","13 months","3.4kg","01-Nov-17","6","human error - hum","05-Dec-17","6","0","human error - hum","fs0212","17-Oct-85","invasion bay","nm732610","highland","yes","laudale estate","ardgour","fort william","ph33 7af","07919 552220","fish","seawater","high",173200,761000,"15b - linnhe, firth of lorne, sound of mull and loch sunart","highland","mowi scotland ltd","atlantic salmon, lumpsucker, wrasse"
2000467,"dawnfresh farming ltd","f",2018-02-01,"11:00","01-Feb-18","nm955079","rainbow trout","fish weighing more than 5 grams","20 months","1.8kg","01-Feb-18","unknown","hole in net - hol","13-Feb-18","5400","0","hole in net - hol","fs0260","11-Dec-85","braevallich farm","nm955080","argyll and bute","yes","braevallich farm","by dalmally","argyll","pa33 1bu","01866 844339","fish","freshwater","low",195500,708000,"not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
2000361,"torhouse trout","f",2000-05-17,NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","1999 fry","250 g",NA,"1500","predator - prd",NA,"1500",NA,"predator - prd","fs0268","01-Jan-78","tervine","nn080264","argyll and bute","yes","tervine, kilchrenan","taynuilt","argyll","pa35 1he","01866 833220","fish","freshwater","low",208000,726400,"not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
2000295,"kames fish farming ltd","f",2012-01-17,NA,"17-Jan-12",NA,"rainbow trout","fish weighing more than 5 grams","24 months","1.5 kg","18-Jan-12","500-1000","weather - wth","10-Feb-12","378","0","weather - wth","fs0432","01-Jul-80","loch tay","nn762442","perth and kinross","yes","loch tay fish farm","remony estate","acharn, perthshire","ph15 2hp","01852 200286","fish","freshwater","low",276200,744200,"not in a management area","tayside","kames fish farming ltd","rainbow trout"
2000287,"grieg seafood shetland ltd","s",2011-07-27,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","28 months","6.3 kg","27-Jul-11","0","no actual escape of fish - nes","27-Jul-11","0","0","no actual escape of fish - nes","fs0433","01-Jan-86","langa isle (east)","hu376394","shetland","yes","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","medium",437600,1139400,"3a - sw shetland mainland","shetland","grieg seafood shetland ltd","lumpsucker, atlantic salmon"
2000435,"marine harvest (scotland) ltd","s",2015-09-15,"12:00","15-Sep-15","nm774136","atlantic salmon","grower fish (salmon only)",NA,"2kg","15-Sep-15","1","human error - hum","15-Sep-15","1","0","human error - hum","fs0464","01-Sep-85","ardmaddy","nm774136","argyll and bute","no","n/a",NA,NA,NA,NA,"fish","seawater","medium",177400,713600,"16d - seil sound to loch craignish","strathclyde","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
2000245,"scottish sea farms ltd","f",2009-08-25,"16:00",NA,"nm467510","atlantic salmon","salmon fresh water stages","8 months","55 g","26-Aug-09","37000","predator - prd","22-Sep-09","34227","2889","predator - prd","fs0428","01-Jan-88","loch frisa","nm468507","argyll and bute","yes","north end","tobermory","isle of mull","pa75 6qf","01631 574000","fish","freshwater","low",146800,750700,"not in a management area","strathclyde","scottish sea farms ltd","atlantic salmon"
2000442,"invicta trout ltd","f",2016-05-23,"00:00","30-Jun-16","nx890800","rainbow trout","fish weighing more than 5 grams","14 month","1 lb","04-Jul-16","100-200","weather - wth","12-Jul-16","100-200","16","flooding - fld","fs0537","15-Mar-72","invicta trout","nx890800","dumfries and galloway","yes","newtonairds","dumfries","dumfries and galloway","dg2 0jl","01387 720641","fish","freshwater","high",289000,580000,"not in a management area","dumfries & galloway","invicta trout ltd","rainbow trout, brown trout and sea trout, tiger trout"
2000375,"murray seafoods ltd.","s",1998-07-01,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","unknown","unknown",NA,"30000","hole in net - hol",NA,"30000",NA,"hole in net - hol","fs0559","16-Oct-85","ardyne","ns094693","argyll and bute","yes","toward","dunoon","argyll","pa23 7uj","01546 602172","fish","seawater","medium",209400,669300,"19b - kyles of bute","strathclyde","the scottish salmon company","lumpsucker, atlantic salmon, wrasse"
2000321,"harris fish farming","s",2001-04-01,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","2 kg",NA,"6000-7000","predator - prd",NA,"6000-7000",NA,"predator - prd","fs0561","10-Aug-91","ceann dibig","ng155971","western isles","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,115500,897100,NA,"western isles","the scottish salmon company","atlantic salmon"
2000377,"highland fish farms","s",1998-12-15,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","unknown","unknown",NA,"10000","equipment damage - eqd",NA,"10000",NA,"equipment damage - eqd","fs0594","17-Apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium",178900,856000,"11a - torridon","highland","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
2000225,"lighthouse caledonia ltd","s",2009-05-17,NA,"17-May-09","ng787558","atlantic salmon","grower fish (salmon only)","24 months","2.5 kg","18-May-09","unknown","hole in net - hol","22-May-09","17766","0","hole in net - hol","fs0594","17-Apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium",178900,856000,"11a - torridon","highland","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
2000088,"ardvar salmon ltd","s",2004-05-13,"10:00",NA,"nc204331","atlantic salmon","grower fish (salmon only)","12 months ","2.2kg","19-May-04","200","hole in net - hol","20-May-04","200","0","hole in net - hol","fs0621","09-Jan-91","loch a chairn bhain","nc198335","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low",219800,933500,"9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","atlantic salmon, lumpsucker, wrasse"
2000441,"the scottish salmon company","s",2016-05-21,NA,"21-May-16","ng164917","atlantic salmon","grower fish (salmon only)","9 months","623g","06-Jun-16","300000","weather - wth","16-Nov-17","0","0","no actual escape of fish - nes","fs1293","26-Nov-14","scadabay","ng164917","western isles","yes","ashville","main street","tarbert isle of harris","hs3 3dj","01546 602172","fish","seawater","medium",116400,891700,"5b - se lewis, e harris","western isles","the scottish salmon company","lumpsucker, atlantic salmon, wrasse"
2000506,"the scottish salmon company","s",2020-01-17,"12:00","17-Jan-20",NA,"atlantic salmon","grower fish (salmon only)","3-4 months","514g","20-Jan-20","0","predator - prd","24-Feb-20","0","0","predator - prd","fs1293","26-Nov-14","scadabay","ng164917","western isles","yes","ashville","main street","tarbert isle of harris","hs3 3dj","01546 602172","fish","seawater","medium",116400,891700,"5b - se lewis, e harris","western isles","the scottish salmon company","atlantic salmon, wrasse, lumpsucker"
2000469,"grieg seafood shetland ltd","s",2018-02-11,NA,"11-Feb-18","ng370603","atlantic salmon","grower fish (salmon only)","9-10 month","2 kg","12-Feb-18","unknown","hole in net - hol","02-Mar-18","21,712","0","hole in net - hol","fs1309","13-Mar-17","loch snizort east","ng370603","highland","yes","shore base","uig","skye","iv51 9xx","01470 542358","fish","seawater","medium",137000,860300,"12a - snizort","highland","grieg seafood shetland ltd","lumpsucker, wrasse, atlantic salmon"
2000515,"grieg seafood shetland ltd","s",2020-03-31,"11:00","31-Mar-20",NA,"atlantic salmon","fish weighing more than 5 grams","11 months","1.1kg","02-Apr-20","0","chafe/ snag - cha","01-May-20","0","n/a","chafe/ snag - cha","fs1309","13-Mar-17","loch snizort east","ng370603","highland","yes","shore base","uig","skye","iv51 9xx","01470 542358","fish","seawater","medium",137000,860300,"12a - snizort","highland","grieg seafood shetland ltd","atlantic salmon, wrasse, lumpsucker"
2000214,"the scottish salmon company","s",2008-11-22,NA,"22-Nov-08","nb177372","atlantic salmon","grower fish (salmon only)","18 months","3 kg","22-Nov-08","unknown","no actual escape of fish - nes","18-Dec-08","0","0","no actual escape of fish - nes","fs0752","07-Oct-92","taranaish","nb177372","western isles","yes","breasclete pier","breasclete","isle of lewis","hs2 9ed","01546 602172","fish","seawater","medium",117700,937200,"6a - loch roag","western isles","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
2000456,"the scottish salmon company","s",2017-08-15,NA,NA,"nm435377","atlantic salmon","grower fish (salmon only)","12 months","2.8kg","21-Aug-17","unknown","unknown - unk","11-Sep-17","11040","unkonwn, local anglers catching fish","human error - hum","fs0839","01-Aug-94","geasgill","nm435377","argyll and bute","yes","ulva ferry","isle of mull","argyll","pa73 6ly","01546 602172","fish","seawater","medium",143500,737700,"16a - tuath, na keal","strathclyde","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
2000228,"west minch salmon ltd","f",2009-05-18,NA,"18-May-09","nb344421","atlantic salmon","salmon fresh water stages","12 months","60 g","25-May-09","30 approx","no actual escape of fish - nes","29-Jul-09","0","80 - 100","no actual escape of fish - nes","fs0861","06-Oct-95","loch heather (loch na creige fraoich)","nb344240","western isles","no","seafield","isle of scalpay","western isles","hs4 3xz","01859 540250","fish","freshwater","low",134400,924000,"not in a management area","western isles","meavag fish farming","rainbow trout"
2000176,"landcatch natural selection ltd","f",2007-09-09,"10:30","09-Sep-07","nr767758","atlantic salmon","grower fish (salmon only)","9 months","90 g","12-Sep-07","2,500","human error - hum","09-Oct-07","2,500","0","human error - hum","fs0892","01-Jan-97","clachbreac","nr767758","argyll and bute","yes","clachbreac","ormsary, lochgilphead","argyll","pa31 8nz","01880 770332","fish","freshwater","medium",176700,675800,"not in a management area","strathclyde","landcatch natural selection ltd","atlantic salmon"
2000154,"pan fish scotland ltd","s",2007-03-19,NA,"19-Mar-07","nr925682","atlantic salmon","grower fish (salmon only)","12 months","2.5 kg","21-Mar-07","not known","no actual escape of fish - nes","19-Apr-07","0","n/a","no actual escape of fish - nes","fs0894","02-Apr-97","rubha stillaig","nr925682","argyll and bute","yes","portavadie fish farm","millhouse tighnabruaich","argyll","pa21 2da","01546 602172","fish","seawater","medium",192500,668200,"19a - fyne","strathclyde","the scottish salmon company","atlantic salmon, wrasse, lumpsucker"
2000386,"aquascot sea farms ltd.","s",1999-08-01,NA,NA,NA,"atlantic salmon","grower fish (salmon only)",NA,"155 g",NA,"50 000","predator - prd",NA,"50 000",NA,"predator - prd","fs0908","20-Oct-97","quanterness","hy432140","orkney","yes","crowness point","hatston","kirkwall, orkney","kw15 1gp","01856 876101","fish","seawater","medium",343200,1014000,"8b - central orkney","orkney","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
2000466,"grieg seafood shetland ltd","s",2018-01-17,"23:00","17-Jan-18","hu355436","atlantic salmon","grower fish (salmon only)","14 months","250-300g","18-Jan-18","~500","human error - hum","12-Feb-18",">500 <1050","0","human error - hum","fs0948","20-Apr-99","score holms ","hu355436","shetland","yes","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","high",435500,1143600,"3a - sw shetland mainland","shetland","grieg seafood shetland ltd","lumpsucker, atlantic salmon"
2000367,"heogland salmon","s",2000-09-30,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","600 g",NA,"3000","equipment damage - eqd",NA,"3000",NA,"equipment damage - eqd","fs0960","17-Jun-99","east of holm heogland (burkwell)","hu584993","shetland","yes","uyeasound","unst","shetland","ze2 9dl","01957 755253","fish","seawater","low",458400,1199300,"1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
