"Site.Name","Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escaped.Species","Stage","Age","Average.Weight","Initial.Escape.Reason","Final.Number.Escaped","Final.Number.Recovered","Marine.Scotland.Site.ID","Date.Registered","Local.Authority","Producing.in.Last.3.Years","Site.Post.Code","Health.Surveillance","MS.Management.Area","Species","Total.number.escaped","year","month","c2","c3","c4","c5","c6","c7"
"druimyeon bay",2000398,"the scottish salmon company","s",2013-10-10,"08:30","atlantic salmon","grower fish (salmon only)",13,3093,"equipment damage - eqd",8875,0,"fs0336",1998-04-01,"argyll and bute","yes","pa41 7aa","medium","18b - gigha","atlantic salmon, wrasse, lumpsucker",8875,2002,4,1.205,0.281,0.82181,0.01839836,0.114880527,0.160601059
"druimyeon bay",2000398,"the scottish salmon company","s",2013-10-10,"08:30","atlantic salmon","grower fish (salmon only)",13,3093,"equipment damage - eqd",8875,0,"fs0336",1998-04-01,"argyll and bute","yes","pa41 7aa","medium","18b - gigha","atlantic salmon, wrasse, lumpsucker",8875,2013,10,2.173,0.56,1.740573,0.017390188,0.068534314,0.186713943
"drummond trout farm and fishery",2000194,"drummond fish farms","f",2008-01-01,NA,"rainbow trout","fish weighing more than 5 grams",12,350,"equipment damage - eqd",0,6000,"fs0179",1986-05-01,"perth and kinross","no",NA,"low",NA,"rainbow trout",0,2008,1,2.699,0.816,1.91629,0.018645179,0.112702743,0.354508041
"dunstaffnage",2000348,"scottish sea farms ltd","s",2013-05-28,"11:00","atlantic salmon","grower fish (salmon only)",14,4000,"human error - hum",1,0,"fs0299",1987-01-01,"argyll and bute","yes","pa37 1sb","medium","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, wrasse, lumpsucker",1,2013,5,1.543,0.284,1.35784,0.017775258,0.092992992,0.170915409
"east aith voe",2000357,"shetland sea trout","s",2000-07-06,NA,"brown trout and sea trout","fish weighing more than 5 grams",15,800,"equipment damage - eqd",18000,0,"fs0620",1990-12-19,"shetland","no",NA,"not applicable",NA,"atlantic salmon",18000,2000,7,0.595,0.094,0.48671,0.019270258,0.047988673,0.040019064
"east of holm heogland (burkwell)",2000367,"heogland salmon","s",2000-09-30,NA,"atlantic salmon","grower fish (salmon only)",15,600,"equipment damage - eqd",3000,0,"fs0960",1999-06-17,"shetland","yes","ze2 9dl","low","1b - s unst, e yell, fetlar","lumpsucker, atlantic salmon",3000,2000,9,1.244,0.202,1.042472,0.017747835,0.151305396,0.210302219
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,8,1.869,0.576,1.156911,0.020511069,0.07100564,0.17104473
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,3,1.512,0.379,1.016064,0.017073223,0.121663434,0.209769825
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2020,8,1.859,0.581,1.351493,0.019655867,0.068321178,0.163549328
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2015,6,1.51,0.324,1.03888,0.016810008,0.1248217,0.213863878
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,3,0.437,0.035,0.361836,0.018026485,0.104847615,0.053695982
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,7,0.527,0.156,0.367319,0.018052811,0.101431485,0.062968224
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2020,2,0.707,0.14,0.594587,0.018752185,0.076329651,0.067222858
"eilean grianain",2000477,"marine harvest (scotland) ltd","s",2018-07-30,"NA","atlantic salmon","grower fish (salmon only)",11,2900,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2020,2,0.578,0.105,0.516154,0.019448601,0.083217416,0.059340958
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,8,1.869,0.576,1.156911,0.020511069,0.07100564,0.17104473
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,3,1.512,0.379,1.016064,0.017073223,0.121663434,0.209769825
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2020,8,1.859,0.581,1.351493,0.019655867,0.068321178,0.163549328
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2015,6,1.51,0.324,1.03888,0.016810008,0.1248217,0.213863878
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,3,0.437,0.035,0.361836,0.018026485,0.104847615,0.053695982
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2018,7,0.527,0.156,0.367319,0.018052811,0.101431485,0.062968224
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2020,2,0.707,0.14,0.594587,0.018752185,0.076329651,0.067222858
"eilean grianain",2000512,"mowi scotland ltd","s",2020-02-24,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",0,2020,2,0.578,0.105,0.516154,0.019448601,0.083217416,0.059340958
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2018,8,1.869,0.576,1.156911,0.020511069,0.07100564,0.17104473
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2018,3,1.512,0.379,1.016064,0.017073223,0.121663434,0.209769825
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2020,8,1.859,0.581,1.351493,0.019655867,0.068321178,0.163549328
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2015,6,1.51,0.324,1.03888,0.016810008,0.1248217,0.213863878
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2018,3,0.437,0.035,0.361836,0.018026485,0.104847615,0.053695982
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2018,7,0.527,0.156,0.367319,0.018052811,0.101431485,0.062968224
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2020,2,0.707,0.14,0.594587,0.018752185,0.076329651,0.067222858
"eilean grianain",2000422,"marine harvest (scotland) ltd","s",2015-06-02,"NA","atlantic salmon","grower fish (salmon only)",20,4500,"hole in net - hol",16000,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","wrasse, lumpsucker, atlantic salmon",16000,2020,2,0.578,0.105,0.516154,0.019448601,0.083217416,0.059340958
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2018,8,1.869,0.576,1.156911,0.020511069,0.07100564,0.17104473
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2018,3,1.512,0.379,1.016064,0.017073223,0.121663434,0.209769825
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2020,8,1.859,0.581,1.351493,0.019655867,0.068321178,0.163549328
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2015,6,1.51,0.324,1.03888,0.016810008,0.1248217,0.213863878
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2018,3,0.437,0.035,0.361836,0.018026485,0.104847615,0.053695982
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2018,7,0.527,0.156,0.367319,0.018052811,0.101431485,0.062968224
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2020,2,0.707,0.14,0.594587,0.018752185,0.076329651,0.067222858
"eilean grianain",2000519,"mowi scotland ltd","s",2020-08-20,"10:00","atlantic salmon","grower fish (salmon only)",13,4100,"weather - wth",48834,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","lumpsucker, atlantic salmon, wrasse",48834,2020,2,0.578,0.105,0.516154,0.019448601,0.083217416,0.059340958
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,8,1.869,0.576,1.156911,0.020511069,0.07100564,0.17104473
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,3,1.512,0.379,1.016064,0.017073223,0.121663434,0.209769825
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2020,8,1.859,0.581,1.351493,0.019655867,0.068321178,0.163549328
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2015,6,1.51,0.324,1.03888,0.016810008,0.1248217,0.213863878
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,3,0.437,0.035,0.361836,0.018026485,0.104847615,0.053695982
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,7,0.527,0.156,0.367319,0.018052811,0.101431485,0.062968224
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2020,2,0.707,0.14,0.594587,0.018752185,0.076329651,0.067222858
"eilean grianain",2000511,"mowi scotland ltd","s",2020-02-02,"NA","atlantic salmon","grower fish (salmon only)",6,1500,"equipment damage - eqd",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2020,2,0.578,0.105,0.516154,0.019448601,0.083217416,0.059340958
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,8,1.869,0.576,1.156911,0.020511069,0.07100564,0.17104473
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,3,1.512,0.379,1.016064,0.017073223,0.121663434,0.209769825
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2020,8,1.859,0.581,1.351493,0.019655867,0.068321178,0.163549328
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2015,6,1.51,0.324,1.03888,0.016810008,0.1248217,0.213863878
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,3,0.437,0.035,0.361836,0.018026485,0.104847615,0.053695982
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,7,0.527,0.156,0.367319,0.018052811,0.101431485,0.062968224
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2020,2,0.707,0.14,0.594587,0.018752185,0.076329651,0.067222858
"eilean grianain",2000476,"marine harvest (scotland) ltd","s",2018-08-02,"NA","atlantic salmon","grower fish (salmon only)",11,2700,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2020,2,0.578,0.105,0.516154,0.019448601,0.083217416,0.059340958
"eilean grianain",2000471,"marine harvest (scotland) ltd","s",2018-03-08,NA,"atlantic salmon","grower fish (salmon only)",12,850,"hole in net - hol",0,0,"fs1176",2010-03-23,"argyll and bute","yes","pa28 6sb","low","19c - e kintyre","atlantic salmon, wrasse, lumpsucker",0,2018,8,1.869,0.576,1.156911,0.020511069,0.07100564,0.17104473
